Trip,total_distance,speed,temperature,consumedElectric,slope
2040,16.57384829446146,25.229986198615997,19.9494750656168,2.3170776366999988,0.0
2051,11.170255123583356,68.87494534103419,25.23804780876494,3.902435302699999,2.148563281185017
2052,12.08662757771099,77.77274773882738,30.60806345009914,13.902442932099987,0.6618885167565549
2066,6.034377251686921,33.57218839511547,24.15143464399575,1.829269409200002,-1.3257374649162985
2071,9.726604461738884,42.463965270481324,32.11864406779661,2.439022064199996,-2.98151324175626
2079,11.322992935378041,34.04743751593689,-3.9074746008708274,6.463409423800002,1.148106342041621
2092,13.889286103552088,31.926002665495577,24.143493150684932,11.951225280700001,-1.223964995267278
2095,3.666999472447823,44.761855713321175,1.0,1.9512176514000004,-4.635942854022837
2099,7.087971849382691,32.74934083595893,0.6506696428571429,0.6097564697000024,0.987588572408008
2102,5.783030142129464,44.394804882471654,-4.237523105360443,6.829261779800007,0.8645986406978796
2105,13.375072905298405,46.451698658073056,5.987057808455565,-10.6097488403,1.345787056821909
2106,2.942323915536824,61.11279241924815,17.5,2.0731735228999923,1.0196022212777525
2107,5.699663099642834,39.40339747468857,-1.0939425051334701,5.975608825699993,3.1580813962719936
2111,4.517732005078929,37.87578530831298,25.59643605870021,1.4634170532999988,-0.4427000091531676
2112,3.152855492848602,42.97680035122752,-5.5,4.146339416499998,5.709110373383151
2115,4.9239869183556655,40.90352031126771,24.233274647887324,1.3414688110999862,-3.4524868326979723
2121,2.0975909761509537,23.2628800191979,3.360082304526749,2.926834106499996,7.627797879527375
2125,9.012549126601751,33.844862927692915,19.74621212121212,5.731708526599995,-1.3314767921298076
